Periodo;Turma;Manha;Noite;ADM;ADS;CIC;DES;ENGC;ANALISE_E_PROJETO_DE_SISTEMAS;BANCO_DE_DADOS_I;DESENVOLVIMENTO_DE_APLICACOES_COM_BANCO_DE_DADOS;DESENVOLVIMENTO_DE_APLICACOES_DISTRIBUIDAS;DESENVOLVIMENTO_DE_APLICACOES_MOVEIS;DESENVOLVIMENTO_DE_APLICACOES_WEB;EVOLUCAO_DO_PENSAMENTO_ADMINISTRATIVO;GESTAO_DE_SISTEMAS_DE_INFORMACAO;INTRODUCAO_A_PROGRAMACAO;PROGRAMACAO_ESTRUTURADA;PROJETO_INTEGRADOR_EM_ENGENHARIA_DA_COMPUTACAO_II;PROJETO_INTEGRADO_EM_ENGENHARIA_DA_COMPUTACAO_I;SIMULACAO_EMPRESARIAL;WEBDESIGN;Matricula;AV1;AV2;MEDIAParcial;AV3;MEDIAFinal;FALTAS;AV3Bin
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8cad7c54a233c7e2cc49bc0975d199d5;6.0;6.0;6.0;2.0;6.0;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1d3b9f4ab1de8d92f24dd6c78dcb3923;5.5;3.2;4.4;5.0;5.2;4;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;a781bcf7dfb128c7d6d0ed1aa6915722;6.5;6.6;6.6;5.5;6.6;4;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10b91df8c71ceb9f1455ccd96cedb75e;3.0;5.5;4.2;4.8;5.2;6;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7a8eea227dde010759d5da0259484ff6;0.0;0.0;0.0;0.0;0.0;1;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5e6dca43da40bbb4c341cf0d0f8e4c49;4.8;9.2;7.0;0.0;7.0;0;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1c507c37fb36c9bdbf727d1285fe36ac;0.0;0.0;0.0;0.0;0.0;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;f4c76f0dd57aaa138ea7161f8c72b29c;0.0;0.0;0.0;0.0;0.0;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;63a6cae2b6fc2c89f1e9986964f65e5d;0.0;0.0;0.0;0.0;0.0;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;23c7594e59f814507a1dcce6ce494243;8.5;5.7;7.1;0.0;7.1;4;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;386f429ebfdc401cf6860cd80cd837ad;5.0;6.0;5.5;4.5;5.5;5;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;35b90ae9ba511cbc3a780c66c6cc25a2;0.0;0.0;0.0;0.0;0.0;4;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3ec2cfb6107b503c4c7665988009f0f0;6.0;6.6;6.3;6.5;6.6;5;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;bf5aa2d0cae7c7dae58465bdb287217e;8.5;6.6;7.6;0.0;7.6;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;a2ce5fdb00f766de7c9787df64f55a13;2.0;0.0;1.0;0.0;1.0;6;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2cd13633e80962b6881933952ad7e434;7.0;7.2;7.1;0.0;7.1;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;85380134e1ce7e4725b246d65a5746fc;5.5;4.7;5.1;5.0;5.2;3;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;34a69af2a1e6fedb93e4ab1aabc7fec9;6.0;5.8;5.9;6.0;6.0;0;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;151d283773457a2b67fea71ec723a8ac;4.5;6.0;5.2;4.0;5.2;5;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;99da099f6d3a768c2c4581b5be2ef679;0.0;0.0;0.0;0.0;0.0;0;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8c053f23ba1349c6cd126263b5127ea9;3.5;7.4;5.4;0.0;5.4;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;ec7e099bb7a3e769f3f5aa113fd0b3ab;5.5;4.4;5.0;8.8;7.2;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9f2c426bff2e6c1ebd76ce8b3ad5b4ac;5.5;4.0;4.8;6.0;5.8;4;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;e7570635a6ddbb8cfe0744946de2a5ae;6.0;4.0;5.0;3.2;5.0;3;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;ac40765e04100cd847b898ff3f4dce9d;3.5;3.2;3.4;6.0;4.8;1;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1b742665bc5ff0155b040aa0b6de51bf;8.5;9.2;8.8;0.0;8.8;1;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;570e83ad23e853830e440b6c2005051e;3.0;9.0;6.0;8.0;8.5;3;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;22ea4f0d957c766784e4baf1ac82d935;5.0;5.8;5.4;0.0;5.4;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;878760dec664e91161c006363af371a4;6.0;7.6;6.8;8.2;7.9;3;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;097ac14823d0fad05fdfbdb08da08dcd;4.5;5.0;4.8;6.0;5.5;0;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8f7a4badf3186e572edf023b87f04091;0.0;7.4;3.7;7.2;7.3;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0c7e5bc9e32ef7e1ab5e2def3378664c;5.5;4.0;4.8;7.2;6.4;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7d0281e371459b1deed4cc7a59db2d37;5.0;3.2;4.1;0.0;4.1;5;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;05dc66404be76b31e04f2cff80524ee2;3.0;6.0;4.5;6.8;6.4;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;04713cfb8592179510bc5873225a5cf8;3.5;5.7;4.6;4.0;4.8;4;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8097b2be805ea9b81bf402050e725287;3.0;8.2;5.6;4.0;6.1;0;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;c190d3f8ca0fb3d5319771cc290265cc;0.0;0.0;0.0;0.0;0.0;1;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;729e1a11ef15275e7481a891c857a3f8;2.0;3.9;3.0;3.2;3.6;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;408c949cd2dc00845ebdb122a49ecb52;4.0;7.6;5.8;7.0;7.3;1;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;79d6c3104bd99c3282f7cbfd7ffde6c0;0.0;0.0;0.0;0.0;0.0;0;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;ad4b208f257038811da76080fe3eb312;3.5;4.8;4.2;4.8;4.8;1;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4ed67926e2190340841abc0494d7fa49;0.0;0.0;0.0;0.0;0.0;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;46fe688e9681cbfa06e7ba91d8994dfc;0.0;0.0;0.0;0.0;0.0;4;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;ab05a74605c41f3380ebc826afbcd8c4;7.5;3.2;5.4;7.0;7.2;4;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;d219ef44595212d3d7aef76fd3fbef90;7.0;7.0;7.0;0.0;7.0;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;959ae9901413f144323ce44aedcddd5c;4.0;2.4;3.2;5.0;4.5;3;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2fd3eec2207da9d9b44d712e13fb4c87;7.0;6.4;6.7;4.0;6.7;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;39caad2dd4d3e58527cf58fd641292da;5.0;5.0;5.0;6.0;5.5;1;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;d5023fc7c9727c2f3ec35016a8933046;7.5;5.2;6.4;4.2;6.4;4;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;89afbe158189775b67f97d255ab76e69;8.5;6.8;7.6;0.0;7.6;0;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8f732b67e26b86eb25a84207204690ac;3.0;1.6;2.3;0.0;2.3;5;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;000949bc626dc8f4881094998a414caa;6.5;4.8;5.6;6.5;6.5;3;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;ad3a84371c20f53a03f7d04cb4867172;3.0;5.8;4.4;2.0;4.4;1;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;d67e32d9af4d00e5f8c8d2c2bcc68315;3.5;6.6;5.0;5.4;6.0;4;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;e5ab2587d5d0ec28ad472dcb0c29e834;8.5;7.6;8.0;0.0;8.0;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;d9a7548bc6cb0a5df011a33a4b9b07f0;6.0;7.6;6.8;8.8;8.2;0;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;93b86d26ebf8c2d4f3c75b5e85f64eac;4.5;2.4;3.4;0.0;3.4;4;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;40b1a675363fc7976fdc8f2422c2f7a2;6.0;6.0;6.0;6.0;6.0;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;177889922dd913efce85a082dbf67b87;0.0;0.0;0.0;0.0;0.0;0;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2b66912165bdce578ff07b6e4bbb6821;4.5;6.0;5.2;8.2;7.1;3;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;ed9f14faada7973619394e5c1ff0d4ff;9.0;8.1;8.6;0.0;8.6;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;d8d54d68255ac5491f8fdf0abb44ee12;4.0;7.2;5.6;6.2;6.7;0;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;37c413be448d6a99d63ea7c2c5a5c295;7.0;6.0;6.5;4.2;6.5;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5f05b2946946c8516f8efe631cfa1cfb;9.0;5.2;7.1;0.0;7.1;4;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;b82f2ac92a5f666aae8b41a28c8a891e;8.5;9.2;8.8;0.0;8.8;1;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0e76ec68dd3e0f8183aa94ee670d25cb;7.5;9.2;8.4;0.0;8.4;2;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;b220943fdcf13a5b1825f4f30615bd42;3.0;7.6;5.3;8.5;8.0;3;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2db3094c2d713952f4db92acea73cd9d;7.5;8.4;8.0;0.0;8.0;4;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;612060fc9dac4e33c8f4bf640bccb772;4.0;6.0;5.0;8.0;7.0;0;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;42639c5cf61005eb51eab326794c15d0;7.0;7.4;7.2;0.0;7.2;2;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;08a67e73eabca5a3fb770236663f941e;4.5;4.7;4.6;6.0;5.4;0;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8e7ef29a9662e533280b5149801ba8f7;4.0;4.8;4.4;5.0;4.9;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;928348506386824ff6849f8666e2e368;4.0;1.6;2.8;3.8;3.9;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;b57123cde2231aa063a73aad06158899;5.5;8.6;7.0;0.0;7.0;1;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;05a8f0a3c5485ba2957a14ea80c5bffe;6.0;6.0;6.0;8.0;7.0;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;f463690787f4454b4b868b0a9ad0e4a8;6.0;6.6;6.3;8.0;7.3;0;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7edfae13f565031046bffb1d47e8be4b;4.5;4.0;4.2;0.0;4.2;5;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;729802f91d151689811cc8e28cb1fd9c;8.0;8.0;8.0;0.0;8.0;0;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0a158f42044522714d2e664a95d5934d;7.5;7.1;7.3;0.0;7.3;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;4dccd72a710d6f5aa7451f9235f6f1f4;8.5;5.5;7.0;0.0;7.0;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;048d48ce984058c8f1751e32724070e3;6.5;7.7;7.1;5.0;7.1;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0df2b5446d5d546cf6aec233da9c8eac;9.5;7.1;8.3;0.0;8.3;2;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;457d447f4c0838907d1aa77b2d9c87c8;7.0;7.0;7.0;0.0;7.0;1;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0377669ac4c798217fe6c9719055c906;4.0;6.3;5.2;9.0;7.6;2;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;23584bab83c6041f30fa49c552a6ad6e;9.5;8.2;8.8;0.0;8.8;4;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;575bacf9931fb2024f53c1996a7860b0;0.0;0.0;0.0;0.0;0.0;1;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2b2c5136afc59b30c4192e186abef43c;7.5;8.2;7.8;0.0;7.8;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8603400285ff116091014c8a1e409d64;4.0;4.0;4.0;0.0;4.0;5;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;71ccf337bb5c7ed8ee867d369bb0d430;10.0;9.0;9.5;0.0;9.5;3;0.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;bf618ecf6d73e4bf63a6b50c3bd4e362;6.5;5.0;5.8;7.4;7.0;1;1.0
2017-02;232-2017-02;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;643bb5d691162ef95ef684cfdb8a3dc0;0.0;5.6;2.8;0.0;2.8;4;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;60f4a593c9dffd9ce0c2ff1af3843819;0.0;0.0;0.0;0.0;0.0;4;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3fe1848c51691033bd155ccf74e148b4;7.5;8.0;7.8;0.0;7.8;4;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;71047a598a69632ef37ba0f4eb859e34;6.0;2.5;4.2;0.0;4.2;4;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;683956175e9965498cccaea99f2e72e4;4.0;7.0;5.5;7.0;7.0;1;1.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3443f10e1335faf3c1bcb6852b91769e;10.0;7.5;8.8;0.0;8.8;0;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7301cb57fed9e9b6ff8e3920cdc758ab;6.0;0.0;3.0;2.5;4.2;1;1.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;147ec6c840d2cb6a2b7ce5115774f46e;2.5;0.0;1.2;0.0;1.2;4;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3c5749e426e4ac70e0b4597bfd6b9885;7.0;7.5;7.2;0.0;7.2;4;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;cce69ee67743a83f1ea9ccdf1620be2e;8.0;8.0;8.0;0.0;8.0;1;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;883205d0935536e5a1612aeaf9d550c1;7.0;3.5;5.2;5.5;6.2;5;1.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;e3693e8574e1e5146422dcfc47ace16a;0.0;0.0;0.0;0.0;0.0;0;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;ba5d3bdc08fbe8223054e43a5e9770ab;6.3;9.0;7.6;0.0;7.6;0;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2de08e45f8309d942adb50e1baa7d3a3;6.5;6.5;6.5;8.0;7.2;2;1.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3dec4fbe34d3d625244ecb0bc47c4b2b;6.5;9.5;8.0;0.0;8.0;3;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;19c144597e8f512be84ba37fc072eccc;0.0;0.0;0.0;0.0;0.0;2;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;c2b0cc7a19f2888e86501144de20f793;10.0;9.5;9.8;0.0;9.8;0;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8cd8a1de565291bd876dcb9d33fe190e;0.0;0.0;0.0;0.0;0.0;2;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;d251a148c14306946d8caadf2b63c713;4.0;8.5;6.2;7.0;7.8;1;1.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7fca357195ad8a8f84f9f4de1af482af;0.0;0.0;0.0;0.0;0.0;8;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;923fd19de1f696291b83e1b069f46ed2;7.0;8.0;7.5;0.0;7.5;1;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;8ed472bbea39582a3626b7f7a9042938;0.0;0.0;0.0;0.0;0.0;0;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;cfaef8a481f4137c200b1115f802a22d;10.0;7.5;8.8;0.0;8.8;3;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;04a7b1e11f8fc1523363113a57690fd1;10.0;8.0;9.0;0.0;9.0;3;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7bdd04252ec88b69c48af2be6b0c76ab;7.5;6.5;7.0;0.0;7.0;2;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;24b44ef362c72015c10bc2192274468b;9.0;9.5;9.2;0.0;9.2;1;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1163b8ff7c4fc8f812e8e1335386e92e;7.0;8.0;7.5;0.0;7.5;1;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;a6e46bf5068c5c63628ad4b2c2a733e1;0.0;0.0;0.0;0.0;0.0;10;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;d3fe6a0c68df89bb5f8cf518b463c9b3;5.3;10.0;7.6;4.0;7.6;0;1.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;eca281f919580e1a7a21914db2c7b122;10.0;9.5;9.8;0.0;9.8;1;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3c774e84d9c7ea172674bfe712ff4a3a;0.0;0.0;0.0;0.0;0.0;0;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1af36bddb5e795f2771a04dbbfabb282;6.3;6.0;6.2;4.0;6.2;0;1.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2ae1522a3b06b7b6c1fe5914228e58b2;9.0;8.5;8.8;0.0;8.8;0;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;78add564640d6a3911490c729ec2edff;0.0;0.0;0.0;0.0;0.0;0;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6cb6b4ba7af4da3df25ec794b39c762e;2.0;7.5;4.8;0.0;4.8;1;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;36bdd213b7ae0bbe22bbcb68f934cf1c;10.0;9.5;9.8;0.0;9.8;0;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;93119b1fa50202615e6a816aab191b82;7.5;8.5;8.0;0.0;8.0;2;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;9db502201f9df0c8901a1a4d66a00e68;10.0;9.0;9.5;0.0;9.5;0;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;7e207373111cac02c4a591075c8af2c0;0.0;0.0;0.0;0.0;0.0;8;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6b673d3a98c570e492cc384d37ab0962;4.3;7.5;5.9;9.0;8.2;3;1.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3f7beb81a3aa34070d859f07b3d4d662;9.0;7.0;8.0;0.0;8.0;4;0.0
2016-02;136-2016-02;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;e8c71d744b02353529da09aaf6f25416;9.0;7.0;8.0;0.0;8.0;2;0.0
